Survey_ID,Username,iNat_ID,Year,Month,Park,Latitude,Longitude,Transect,Start_Time,Confidence,Species,Count_,FID
bw_2019_1_141,,10065,2019,5,"Sungei Buloh Wetland Reserve, Singapore",1.4464304447174117,103.72340393066406,SBWR2,10:55:00,3.0,Group Grass Yellows,1,10658
bw_2019_1_143,,10066,2019,5,"Sengkang Riverside Park, Singapore",1.3993142843246418,103.88487243652344,SRP2,12:50:00,3.0,Group Grass Yellows,1,10664
bw_2019_1_146,,10067,2019,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,11:24:00,4.0,Group Grass Yellows,13,10670
bw_2019_1_148,,10068,2019,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,10:11:00,5.0,Group Grass Yellows,2,10676
bw_2019_1_149,,10069,2019,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP2,10:59:00,5.0,Group Grass Yellows,4,10683
bw_2019_1_153,,10070,2019,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,09:08:00,5.0,Group Grass Yellows,1,10690
bw_2019_1_157,,10071,2019,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE4,10:15:00,4.0,Group Grass Yellows,2,10696
bw_2019_1_158,,10072,2019,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE5,10:43:00,4.0,Group Grass Yellows,8,10702
bw_2019_1_16,,10073,2019,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP5,11:00:00,4.0,Group Grass Yellows,8,10708
bw_2019_1_160,,10074,2019,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS1,09:55:00,3.0,Group Grass Yellows,11,10715
bw_2019_1_162,,10075,2019,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS3,11:23:00,3.0,Group Grass Yellows,1,10724
bw_2019_1_163,,10076,2019,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,11:45:00,3.0,Group Grass Yellows,5,10730
bw_2019_1_164,,10077,2019,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS5,11:07:00,3.0,Group Grass Yellows,2,10736
bw_2019_1_17,,10078,2019,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP2,10:26:00,4.0,Group Grass Yellows,2,10742
bw_2019_1_170,,10079,2019,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP2,13:13:00,3.0,Group Grass Yellows,1,10747
bw_2019_1_172,,10080,2019,6,"Pasir Ris Town Park, Singapore",1.3720587491989156,103.95268249511717,PRTP1,09:30:00,4.0,Group Grass Yellows,8,10757
bw_2019_1_173,,10081,2019,6,"Pasir Ris Town Park, Singapore",1.3720587491989156,103.95268249511717,PRTP2,10:00:00,4.0,Group Grass Yellows,3,10763
bw_2019_1_174,,10082,2019,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG3,11:50:00,4.0,Group Grass Yellows,4,10769
bw_2019_1_176,,10083,2019,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG1,12:45:00,4.0,Group Grass Yellows,1,10775
bw_2019_1_178,,10084,2019,6,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP2,14:10:00,3.0,Group Grass Yellows,4,10780
bw_2019_1_179,,10085,2019,6,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP1,13:49:00,2.0,Group Grass Yellows,6,10790
bw_2019_1_18,,10086,2019,5,"Kranji Coastal Nature Park, Singapore",1.442604660987839,103.73515319824219,SBWR5,11:00:00,4.0,Group Grass Yellows,1,10796
bw_2019_1_180,,10087,2019,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,11:39:00,5.0,Group Grass Yellows,1,10802
bw_2019_1_181,,10088,2019,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,12:06:00,5.0,Group Grass Yellows,5,10808
bw_2019_1_182,,10089,2019,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP4,14:30:00,4.0,Group Grass Yellows,16,10813
bw_2019_1_185,,10090,2019,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP3,13:44:00,4.0,Group Grass Yellows,10,10823
bw_2019_1_187,,10091,2019,6,"East Coast Park, Singapore",1.3007842302322405,103.91218566894531,ECP2,09:00:00,4.0,Group Grass Yellows,6,10829
bw_2019_1_19,,10092,2019,5,"Kranji Coastal Nature Park, Singapore",1.442604660987839,103.73515319824219,SBWR4,10:25:00,4.0,Group Grass Yellows,3,10835
bw_2019_1_20,,10093,2019,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP2,14:15:00,5.0,Group Grass Yellows,10,10841
bw_2019_1_21,,10094,2019,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP5,13:30:00,5.0,Group Grass Yellows,12,10849
bw_2019_1_22,,10095,2019,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS6,12:45:00,3.0,Group Grass Yellows,1,10855
bw_2019_1_23,,10096,2019,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS7,13:10:00,3.0,Group Grass Yellows,1,10861
bw_2019_1_27,,10097,2019,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP3,12:14:00,4.0,Group Grass Yellows,2,10867
bw_2019_1_28,,10098,2019,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP4,13:20:00,4.0,Group Grass Yellows,3,10873
bw_2019_1_29,,10099,2019,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP1,13:24:00,4.0,Group Grass Yellows,2,10879
bw_2019_1_30,,10100,2019,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP2,13:49:00,4.0,Group Grass Yellows,2,10886
bw_2021_1_173,,11,2021,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,12:46:00,5.0,Archduke,1,111
bw_2019_1_95,,110,2019,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG1,09:50:00,4.0,Black Veined Tiger,1,510
bw_2018_2_189,,1102,2018,9,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP1,11:12:00,4.0,Chocolate Pansy,2,1310
bw_2018_2_156,,1091,2018,9,"Ang Mo Kio Town Garden East, Singapore",1.3709168434143124,103.85012054443361,ATGE1,11:50:00,4.0,Chocolate Pansy,1,1385
bw_2018_2_159,,1092,2018,9,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP1,11:35:00,3.0,Chocolate Pansy,1,1386
bw_2018_2_16,,1093,2018,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP2,15:10:00,3.0,Chocolate Pansy,14,1387
bw_2018_2_160,,1094,2018,9,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP2,12:15:00,4.0,Chocolate Pansy,1,1388
bw_2018_2_161,,1095,2018,9,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG1,10:32:00,2.0,Chocolate Pansy,2,1389
bw_2018_2_165,,1096,2018,9,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG1,11:11:00,5.0,Chocolate Pansy,1,1390
bw_2018_2_172,,1097,2018,9,"Ridge View Residential College (NUS), Singapore",1.2982598543167139,103.77616882324219,RVRC2,14:13:00,4.0,Chocolate Pansy,2,1391
bw_2018_2_179,,1098,2018,9,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP1,11:48:00,4.0,Chocolate Pansy,4,1392
bw_2018_2_181,,1099,2018,9,"Clementi Woods Park, Singapore",1.299697756767256,103.7676773071289,CWP1,09:40:00,4.0,Chocolate Pansy,2,1393
bw_2018_2_182,,1100,2018,9,"Clementi Woods Park, Singapore",1.299697756767256,103.7676773071289,CWP2,10:15:00,4.0,Chocolate Pansy,2,1394
bw_2018_2_184,,1101,2018,9,"Telok Blangah Hill Park, Singapore",1.2788233757019014,103.8106689453125,TBHP3,11:30:00,4.0,Chocolate Pansy,1,1395
bw_2018_2_190,,1103,2018,9,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,10:20:00,4.0,Chocolate Pansy,1,1396
bw_2018_2_191,,1104,2018,9,"Fort Canning Park, Singapore",1.294387578964233,103.8458023071289,FCP2,09:55:00,4.0,Chocolate Pansy,1,1397
bw_2018_2_192,,1105,2018,9,"Fort Canning Park, Singapore",1.294387578964233,103.8458023071289,FCP1,11:00:00,5.0,Chocolate Pansy,1,1398
bw_2018_2_193,,1106,2018,9,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP1,11:35:00,5.0,Chocolate Pansy,4,1399
bw_2018_2_194,,1107,2018,9,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP2,11:11:00,4.0,Chocolate Pansy,4,1400
bw_2018_2_196,,1108,2018,9,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,10:19:00,4.0,Chocolate Pansy,1,1401
bw_2022_1_51,,10907,2022,5,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP2,11:20:00,,Group Grass Yellows,13,9953
bw_2022_1_52,,10908,2022,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK1,12:25:00,,Group Grass Yellows,5,10046
bw_2022_1_53,,10909,2022,5,"Bishan-Ang Mo Kio Park (Pond Gardens), Singapore",1.3634088039398191,103.84355926513672,BAMK2,11:29:00,,Group Grass Yellows,8,10053
bw_2022_1_54,,10910,2022,5,"Telok Blangah Hill Park, Singapore",1.2788233757019014,103.8106689453125,TBHP1,12:05:00,,Group Grass Yellows,1,10061
bw_2022_1_56,,10911,2022,5,"Telok Blangah Hill Park, Singapore",1.2788233757019014,103.8106689453125,TBHP3,10:30:00,,Group Grass Yellows,5,10171
bw_2022_1_57,,10912,2022,5,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG1,10:54:00,,Group Grass Yellows,5,10173
bw_2022_1_58,,10913,2022,5,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG2,11:54:00,,Group Grass Yellows,7,10182
bw_2022_1_61,,10914,2022,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP1,13:00:00,,Group Grass Yellows,8,10186
bw_2022_1_62,,10915,2022,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,14:00:00,,Group Grass Yellows,3,10194
bw_2022_1_63,,10916,2022,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP2,14:00:00,,Group Grass Yellows,1,10199
bw_2022_1_65,,10917,2022,5,"Lorong Halus Wetland, Singapore",1.3954998254775905,103.92418670654297,LHW1,12:08:00,,Group Grass Yellows,2,10206
bw_2022_1_68,,10918,2022,5,"Labrador Nature Reserve, Singapore",1.2665094137191715,103.80206298828125,LNR2,10:50:00,,Group Grass Yellows,2,10211
bw_2022_1_69,,10919,2022,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,11:30:00,,Group Grass Yellows,6,10217
bw_2022_1_70,,10920,2022,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,10:50:00,,Group Grass Yellows,6,10225
bw_2022_1_71,,10921,2022,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP1,13:40:00,,Group Grass Yellows,2,10233
bw_2022_1_72,,10922,2022,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP2,14:40:00,,Group Grass Yellows,2,10240
bw_2022_1_74,,10923,2022,5,"Clementi Woods Park, Singapore",1.299697756767256,103.7676773071289,CWP1,12:17:00,,Group Grass Yellows,1,10247
bw_2022_1_75,,10924,2022,5,"Clementi Woods Park, Singapore",1.299697756767256,103.7676773071289,CWP2,12:40:00,,Group Grass Yellows,1,10251
bw_2022_1_76,,10925,2022,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG4,10:12:00,,Group Grass Yellows,10,10259
bw_2022_1_77,,10926,2022,5,"Jurong Lake Gardens, Singapore",1.334849238395684,103.72645568847656,JLG5,10:54:00,,Group Grass Yellows,2,10267
bw_2022_1_78,,10927,2022,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP3,10:43:00,,Group Grass Yellows,8,10466
bw_2022_1_80,,10928,2022,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP1,09:10:00,,Group Grass Yellows,5,10472
bw_2022_1_81,,10929,2022,5,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP2,09:30:00,,Group Grass Yellows,3,10478
bw_2022_1_82,,10930,2022,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG4,09:36:00,,Group Grass Yellows,4,10485
bw_2022_1_83,,10931,2022,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG2,10:07:00,,Group Grass Yellows,13,10492
bw_2022_1_84,,10932,2022,5,"Singapore Botanic Gardens, Singapore",1.3138396739959701,103.81591033935547,SBG3,11:02:00,,Group Grass Yellows,4,10499
bw_2022_1_85,,10933,2022,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP1,10:06:00,,Group Grass Yellows,6,10506
bw_2022_1_86,,10934,2022,5,"Windsor Nature Park, Singapore",1.3566265106201123,103.8214340209961,WNP2,10:37:00,,Group Grass Yellows,1,10512
bw_2022_1_88,,10935,2022,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK3,14:05:00,,Group Grass Yellows,2,10518
bw_2022_1_89,,10936,2022,5,"Bishan-Ang Mo Kio Park (River Plains), Singapore",1.3634088039398191,103.84355926513672,BAMK4,14:31:00,,Group Grass Yellows,1,10524
bw_2022_1_90,,10937,2022,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP1,10:18:00,,Group Grass Yellows,4,10531
bw_2022_1_91,,10938,2022,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP2,10:44:00,,Group Grass Yellows,10,10538
bw_2022_1_92,,10939,2022,5,"Dairy Farm Nature Park, Singapore",1.3640182018279892,103.77639770507812,DFNP3,11:30:00,,Group Grass Yellows,7,10547
bw_2022_1_95,,10940,2022,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,10:40:00,,Group Grass Yellows,4,10554
bw_2022_1_96,,10941,2022,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI1,09:30:00,,Group Grass Yellows,6,10561
bw_2022_1_97,,10942,2022,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP1,11:30:00,,Group Grass Yellows,2,10568
bw_2022_1_98,,10943,2022,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP1,12:30:00,,Group Grass Yellows,5,10575
bw_2022_1_100,,10944,2022,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP2,09:53:00,,Group Grass Yellows,2,10622
bw_2022_1_101,,10945,2022,5,"Springleaf Nature Park, Singapore",1.4011344909668018,103.81854248046875,SLNP1,10:38:00,,Group Grass Yellows,2,10630
bw_2022_1_102,,10946,2022,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP2,13:11:00,,Group Grass Yellows,2,10639
bw_2022_1_103,,10947,2022,5,"Lower Seletar Reservoir Park, Singapore",1.4101641178131152,103.83243560791016,LSRP1,13:35:00,,Group Grass Yellows,2,10645
bw_2022_1_104,,10948,2022,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI2,10:00:00,,Group Grass Yellows,4,10650
bw_2022_1_105,,10949,2022,5,"Rower's Bay Park, Singapore",1.4218847751617285,103.8635482788086,RBP1,11:00:00,,Group Grass Yellows,2,10657
bw_2022_1_106,,10950,2022,5,"Rower's Bay Park, Singapore",1.4218847751617285,103.8635482788086,RBP2,11:30:00,,Group Grass Yellows,1,10663
bw_2022_1_107,,10951,2022,5,"Pulau Ubin (South), Singapore",1.4125659465789786,103.95773315429688,PU2,13:24:00,,Group Grass Yellows,1,10669
bw_2022_1_108,,10952,2022,5,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG2,11:22:00,,Group Grass Yellows,10,10675
bw_2022_1_109,,10953,2022,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP2,11:50:00,,Group Grass Yellows,2,10681
bw_2022_1_110,,10954,2022,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP1,12:15:00,,Group Grass Yellows,1,10685
bw_2022_1_111,,10955,2022,5,"Macritchie Reservoir Park, Singapore",1.3447620868682948,103.82234954833984,MRP3,12:46:00,,Group Grass Yellows,1,10689
bw_2022_1_112,,10956,2022,5,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG1,12:45:00,,Group Grass Yellows,4,10695
bw_2022_1_113,,10957,2022,5,"Telok Blangah Hill Park, Singapore",1.2788233757019014,103.8106689453125,TBHP1,09:30:00,,Group Grass Yellows,1,10701
bw_2022_1_116,,10958,2022,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS1,11:04:00,,Group Grass Yellows,1,10707
bw_2022_1_119,,10959,2022,5,"Pasir Ris Park, Singapore",1.3720587491989156,103.95268249511717,PRP4,11:21:00,,Group Grass Yellows,1,10713
bw_2022_1_122,,10960,2022,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZNP1,12:47:00,,Group Grass Yellows,8,10718
bw_2022_1_123,,10961,2022,5,"Zhenghua Nature Park, Singapore",1.3849039077758654,103.77431488037111,ZNP2,12:25:00,,Group Grass Yellows,7,10721
bw_2022_1_125,,10962,2022,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS7,10:35:00,,Group Grass Yellows,2,10727
bw_2022_1_126,,10963,2022,5,"Changi Point Waterfront Park, Singapore",1.3903944492340066,103.98800659179688,CBP3,10:44:00,,Group Grass Yellows,4,10733
bw_2022_1_128,,10964,2022,5,"Changi Beach Park, Singapore",1.391286253929136,103.99054718017578,CBP2,11:05:00,,Group Grass Yellows,5,10739
bw_2022_1_133,,10965,2022,5,"Admiralty Park, Singapore",1.4465534687042165,103.78065490722655,AP1,12:30:00,,Group Grass Yellows,6,10745
bw_2022_1_143,,10966,2022,5,"Bukit Batok Nature Park, Singapore",1.3473663330078125,103.76129150390625,BBNP2,11:50:00,,Group Grass Yellows,1,10750
bw_2022_1_145,,10967,2022,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP1,11:40:00,,Group Grass Yellows,3,10755
bw_2022_1_146,,10968,2022,5,"Woodlands Waterfront Park, Singapore",1.4530528783798224,103.78047943115234,WWP2,12:22:00,,Group Grass Yellows,6,10761
bw_2022_1_147,,10969,2022,5,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP1,09:52:00,,Group Grass Yellows,1,10767
bw_2022_1_148,,10970,2022,5,"Pearl's Hill City Park, Singapore",1.283800005912788,103.83975982666016,PHCP2,10:17:00,,Group Grass Yellows,1,10773
bw_2022_1_150,,10971,2022,5,"Gardens by the Bay (South), Singapore",1.2815682888030933,103.86361694335936,GBS4,09:30:00,,Group Grass Yellows,6,10779
bw_2022_1_151,,10972,2022,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE4,10:42:00,,Group Grass Yellows,2,10783
bw_2022_1_152,,10973,2022,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE5,11:14:00,,Group Grass Yellows,1,10787
bw_2022_1_154,,10974,2022,5,"Gardens by the Bay (East), Singapore",1.288160681724541,103.86985778808594,GBE6,11:53:00,,Group Grass Yellows,1,10792
bw_2022_1_155,,10975,2022,5,"Sungei Buloh Wetland Reserve, Singapore",1.4464304447174117,103.72340393066406,SBWR2,10:12:00,,Group Grass Yellows,2,10798
bw_2022_1_156,,10976,2022,5,"Kranji Coastal Nature Park, Singapore",1.442604660987839,103.73515319824219,SBWR3,10:43:00,,Group Grass Yellows,2,10804
bw_2022_1_157,,10977,2022,5,"Admiralty Park, Singapore",1.4465534687042165,103.78065490722655,AP1,10:31:00,,Group Grass Yellows,8,10810
bw_2022_1_159,,10978,2022,5,"Admiralty Park, Singapore",1.4465534687042165,103.78065490722655,AP3,11:18:00,,Group Grass Yellows,1,10817
bw_2022_1_161,,10979,2022,5,"Coney Island, Singapore",1.409295082092279,103.92164611816405,CI2,13:15:00,,Group Grass Yellows,2,10819
bw_2022_1_162,,10980,2022,5,"Alexandra Hospital, Singapore",1.2865881919860827,103.80127716064453,AH1,09:53:00,,Group Grass Yellows,1,10825
bw_2022_1_163,,10981,2022,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP2,10:37:00,,Group Grass Yellows,1,10831
bw_2022_1_164,,10982,2022,5,"HortPark, Singapore",1.2791306972503744,103.79981994628906,HP1,11:23:00,,Group Grass Yellows,7,10837
bw_2022_1_165,,10983,2022,5,"Kranji Marshes, Singapore",1.4196407794952415,103.72052001953125,KM1,10:00:00,,Group Grass Yellows,1,10843
bw_2022_1_166,,10984,2022,5,"Mount Faber Park, Singapore",1.2718741893768313,103.8192138671875,MFP5,09:45:00,,Group Grass Yellows,11,10850
bw_2022_1_168,,10985,2022,5,"West Coast Park, Singapore",1.2913602590560944,103.76665496826172,WCP2,11:27:00,,Group Grass Yellows,20,10853
bw_2022_1_170,,10986,2022,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG2,09:25:00,,Group Grass Yellows,9,10859
bw_2022_1_171,,10987,2022,5,"Jurong Eco-Garden, Singapore",1.3523232936859102,103.69316101074219,JEG1,10:05:00,,Group Grass Yellows,2,10865
bw_2022_1_177,,10988,2022,5,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP2,11:42:00,,Group Grass Yellows,14,10871
bw_2022_1_178,,10989,2022,5,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP1,12:30:00,,Group Grass Yellows,5,10877
bw_2022_1_180,,10990,2022,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP1,11:15:00,,Group Grass Yellows,11,10883
bw_2022_1_181,,10991,2022,5,"Punggol Waterway Park, Singapore",1.411137700080879,103.90446472167967,PWP2,10:44:00,,Group Grass Yellows,3,10889
bw_2022_1_46,,10904,2022,5,"Punggol Park, Singapore",1.377701401710503,103.89765930175781,PP1,14:04:00,,Group Grass Yellows,1,10891
bw_2023_2_4,,10992,2023,9,"Sun Plaza Park, Singapore",1.358841061592092,103.94374847412111,SPP2,12:27:00,,Group Grass Yellows,3,10894
bw_2022_1_48,,10905,2022,5,"Bedok Town Park, Singapore",1.3354072570800744,103.92562103271484,BTP1,10:07:00,,Group Grass Yellows,1,10896
bw_2023_2_6,,10993,2023,9,"Tampines Eco-Green, Singapore",1.3639477491378762,103.94829559326172,TEG2,13:12:00,,Group Grass Yellows,1,10899
bw_2022_1_50,,10906,2022,5,"Choa Chu Kang Park, Singapore",1.3874864578247128,103.74742889404298,CCKP1,10:35:00,,Group Grass Yellows,5,10900
